id,max_depth,mss,msl,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
1,60,2,1,one_hot,none,0.0271954980209405,0.0115287702299516,0.985035949398479,0.0,0.985035949398479,0.1344499250893848,0.0805841217544011,0.895920194821394,0.0473825960869943,0.8959201650512093,0.1347588589554891,0.0799423239835922,0.89623185518897,0.0473003294133135,0.8962317073342017,E:\ML_Models_EXFOR\DT_B4\DT60_MSS2_MSL1_none_one_hot_B4_v1\DT60_MSS2_MSL1_none_one_hot_B4_v1.joblib,340.13154768943787,E:\ML_Models_EXFOR\DT_B4\DT60_MSS2_MSL1_none_one_hot_B4_v1\scaler.pkl
6,60,5,1,one_hot,none,0.0529154858657737,0.0171185920834039,0.9776181121798588,0.0141770036946221,0.9776181121798588,0.1297200599185131,0.0739448079875954,0.9035402126213978,0.0463171740379871,0.903540061982726,0.130418652607311,0.0739663877058178,0.9029734206299668,0.0464552463344118,0.9029734126291866,E:\ML_Models_EXFOR\DT_B4\DT60_MSS5_MSL1_none_one_hot_B4_v1\DT60_MSS5_MSL1_none_one_hot_B4_v1.joblib,320.2446494102478,E:\ML_Models_EXFOR\DT_B4\DT60_MSS5_MSL1_none_one_hot_B4_v1\scaler.pkl
7,60,5,3,one_hot,none,0.0779197565547864,0.0283618363096089,0.9623647695885424,0.0267333442480144,0.9623647695885424,0.1224997532283885,0.0627016438469177,0.9167636578008548,0.0457108523010957,0.9167619260257688,0.1231774501410993,0.0626722136748909,0.916500505374527,0.0458591775540262,0.916500364823676,E:\ML_Models_EXFOR\DT_B4\DT60_MSS5_MSL3_none_one_hot_B4_v1\DT60_MSS5_MSL3_none_one_hot_B4_v1.joblib,317.00582671165466,E:\ML_Models_EXFOR\DT_B4\DT60_MSS5_MSL3_none_one_hot_B4_v1\scaler.pkl
11,60,10,1,one_hot,none,0.0707914534100614,0.0238788799374769,0.9685008862029952,0.0243415650568137,0.9685008862029952,0.1244170436270054,0.066668956968443,0.912068280283356,0.0455856521917587,0.912068186811698,0.1254535956936304,0.0676263641760769,0.9104886063585028,0.0458689084115367,0.9104885526628126,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL1_none_one_hot_B4_v1\DT60_MSS10_MSL1_none_one_hot_B4_v1.joblib,321.63007164001465,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL1_none_one_hot_B4_v1\scaler.pkl
12,60,10,3,one_hot,none,0.0826425008056474,0.0305338318170696,0.95936548703697,0.0297353036329203,0.95936548703697,0.1213080984621079,0.0609353223576,0.918822899108215,0.0458307933051189,0.9188219729838912,0.122159606191717,0.0611490473425565,0.9182541190763456,0.0462335975906358,0.918253972872212,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL3_none_one_hot_B4_v1\DT60_MSS10_MSL3_none_one_hot_B4_v1.joblib,318.8817710876465,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL3_none_one_hot_B4_v1\scaler.pkl
13,60,10,5,one_hot,none,0.0885206925020584,0.0343075944128187,0.9541129015302824,0.0327280553549628,0.9541129015302824,0.1194795743272023,0.0588834171416903,0.9212997377287716,0.0457728751991267,0.9212995145515552,0.1198161547457058,0.058283321883999,0.9217013448748472,0.0461796493371222,0.9217013419595204,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL5_none_one_hot_B4_v1\DT60_MSS10_MSL5_none_one_hot_B4_v1.joblib,313.7582149505615,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL5_none_one_hot_B4_v1\scaler.pkl
14,60,10,7,one_hot,none,0.0946118634592944,0.0381510796693532,0.948708486311705,0.0360805108931781,0.948708486311705,0.1187685407298384,0.0577525090911672,0.9223908639506088,0.0463049202220201,0.9223907273828096,0.1193633687788188,0.057262405080371,0.9226613414708764,0.0467461127534079,0.922661338115486,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL7_none_one_hot_B4_v1\DT60_MSS10_MSL7_none_one_hot_B4_v1.joblib,320.4547181129456,E:\ML_Models_EXFOR\DT_B4\DT60_MSS10_MSL7_none_one_hot_B4_v1\scaler.pkl
16,60,15,1,one_hot,none,0.0801799073954779,0.0283584233320864,0.9623694689235152,0.0294323830063509,0.9623694689235152,0.1221743932045422,0.0632785661383856,0.9159050711042764,0.045675483869295,0.9159049158380428,0.1232309699449222,0.0643153675037133,0.9143120858840184,0.0459835344820711,0.9143120573600868,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL1_none_one_hot_B4_v1\DT60_MSS15_MSL1_none_one_hot_B4_v1.joblib,326.13528418540955,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL1_none_one_hot_B4_v1\scaler.pkl
17,60,15,3,one_hot,none,0.0882165924728812,0.033339030693617,0.9554660675397434,0.0330034818236237,0.9554660675397436,0.1203515115912879,0.0593143131080414,0.9206472871025636,0.046151850062414,0.9206466286982968,0.1212155836142206,0.0596403419999788,0.9199448302020902,0.046445140500056,0.9199448024368232,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL3_none_one_hot_B4_v1\DT60_MSS15_MSL3_none_one_hot_B4_v1.joblib,319.8521614074707,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL3_none_one_hot_B4_v1\scaler.pkl
18,60,15,5,one_hot,none,0.0916952575758383,0.0359067902289197,0.9518709990742972,0.034678603044503,0.9518709990742972,0.1192953599121292,0.0582898927870288,0.9218836046950716,0.0461202641353534,0.9218833639684167,0.1198767822095757,0.0577887956132678,0.922175671524562,0.0466014238293911,0.922175670597402,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL5_none_one_hot_B4_v1\DT60_MSS15_MSL5_none_one_hot_B4_v1.joblib,328.3007833957672,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL5_none_one_hot_B4_v1\scaler.pkl
19,60,15,7,one_hot,none,0.0949305981549856,0.0383136864275958,0.9484786093827732,0.0362736956075306,0.9484786093827732,0.1188817001801498,0.0577878432491333,0.9223252895625188,0.0464283552761131,0.9223251693130256,0.1194443565014065,0.0572435281787172,0.9226629491937798,0.0468381157222554,0.9226629466124544,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL7_none_one_hot_B4_v1\DT60_MSS15_MSL7_none_one_hot_B4_v1.joblib,325.1605224609375,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL7_none_one_hot_B4_v1\scaler.pkl
20,60,15,10,one_hot,none,0.1008799946997184,0.0425705404457612,0.9424247311761332,0.0394600467963406,0.9424247311761332,0.1195033386508025,0.0576953113072094,0.921903014279582,0.0474390483842749,0.9219029164992096,0.1198278740084356,0.057301059556167,0.92203102748482,0.0476578706476341,0.9220309337651802,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL10_none_one_hot_B4_v1\DT60_MSS15_MSL10_none_one_hot_B4_v1.joblib,315.842209815979,E:\ML_Models_EXFOR\DT_B4\DT60_MSS15_MSL10_none_one_hot_B4_v1\scaler.pkl
21,70,2,1,one_hot,none,0.0267799069113445,0.0112920032869274,0.985347769756295,0.0,0.985347769756295,0.1344610348152163,0.080637055685758,0.8959185167053293,0.0472855851193126,0.8959185081344564,0.1347695898729619,0.0800692697480238,0.8961080107726032,0.0472029583675481,0.8961078362258241,E:\ML_Models_EXFOR\DT_B4\DT70_MSS2_MSL1_none_one_hot_B4_v1\DT70_MSS2_MSL1_none_one_hot_B4_v1.joblib,340.61993312835693,E:\ML_Models_EXFOR\DT_B4\DT70_MSS2_MSL1_none_one_hot_B4_v1\scaler.pkl
26,70,5,1,one_hot,none,0.0525950675243868,0.0169142014405152,0.9778912531112112,0.0141161859301658,0.9778912531112112,0.1296497096010051,0.0736099423422693,0.903948097455294,0.046247348653459,0.9039479396664154,0.1304804146908935,0.0740302733074054,0.9029184840258792,0.0464059044955489,0.9029184640275532,E:\ML_Models_EXFOR\DT_B4\DT70_MSS5_MSL1_none_one_hot_B4_v1\DT70_MSS5_MSL1_none_one_hot_B4_v1.joblib,322.5158262252808,E:\ML_Models_EXFOR\DT_B4\DT70_MSS5_MSL1_none_one_hot_B4_v1\scaler.pkl
27,70,5,3,one_hot,none,0.0778220345745095,0.0282748967613393,0.9624844635445852,0.0267137653273842,0.9624844635445852,0.1224643788187261,0.0625672261625741,0.9169178599995954,0.0456966076958565,0.9169160460599456,0.123190484754951,0.0627072459775023,0.9164662076039464,0.0458381030469904,0.9164660477769224,E:\ML_Models_EXFOR\DT_B4\DT70_MSS5_MSL3_none_one_hot_B4_v1\DT70_MSS5_MSL3_none_one_hot_B4_v1.joblib,366.1026351451874,E:\ML_Models_EXFOR\DT_B4\DT70_MSS5_MSL3_none_one_hot_B4_v1\scaler.pkl
31,70,10,1,one_hot,none,0.0705440343790394,0.0237129942949814,0.9687265526642318,0.0242736098504808,0.9687265526642318,0.1244179298411145,0.0668032463370167,0.9119192102949218,0.0455396270044684,0.9119191261807612,0.125417503623605,0.0674705797671138,0.9106772129961898,0.0458218305684652,0.910677154536712,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL1_none_one_hot_B4_v1\DT70_MSS10_MSL1_none_one_hot_B4_v1.joblib,418.432596206665,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL1_none_one_hot_B4_v1\scaler.pkl
32,70,10,3,one_hot,none,0.0825555962389112,0.0304547522768304,0.9594749911440482,0.0297160725089409,0.9594749911440484,0.1212861300077388,0.0609020667155902,0.9188840761080228,0.0458145480527155,0.9188831055346276,0.1220985361119217,0.061068697444519,0.9183715535533536,0.0462098958805984,0.9183714224720124,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL3_none_one_hot_B4_v1\DT70_MSS10_MSL3_none_one_hot_B4_v1.joblib,370.79209995269775,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL3_none_one_hot_B4_v1\scaler.pkl
33,70,10,5,one_hot,none,0.0884697793433305,0.0342570557715714,0.9541835950071328,0.032716315208561,0.9541835950071328,0.1194491126213718,0.0588225274109595,0.92138649089,0.0457647734867741,0.9213862731644932,0.1197976386417233,0.0583239857253711,0.9216689635245934,0.046161067536786,0.9216689635202844,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL5_none_one_hot_B4_v1\DT70_MSS10_MSL5_none_one_hot_B4_v1.joblib,399.7330043315888,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL5_none_one_hot_B4_v1\scaler.pkl
34,70,10,7,one_hot,none,0.0945810693339125,0.0381215087797239,0.9487502798332438,0.0360722376647828,0.9487502798332438,0.118787582479078,0.0578420250969557,0.9222742996379754,0.0462875730165984,0.922274146908482,0.1193426622261789,0.0572279485011616,0.9227114842445908,0.0467425554150651,0.9227114706229425,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL7_none_one_hot_B4_v1\DT70_MSS10_MSL7_none_one_hot_B4_v1.joblib,360.1015112400055,E:\ML_Models_EXFOR\DT_B4\DT70_MSS10_MSL7_none_one_hot_B4_v1\scaler.pkl
36,70,15,1,one_hot,none,0.0799733463039645,0.0282217073790742,0.9625576783715636,0.0293658143237747,0.9625576783715636,0.1222171067071288,0.0635160716462365,0.9156293862757116,0.0456263911932414,0.9156292898384426,0.1232448359984547,0.0643600413311142,0.9142558433755436,0.0459417600742899,0.9142558100971536,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL1_none_one_hot_B4_v1\DT70_MSS15_MSL1_none_one_hot_B4_v1.joblib,386.7260024547577,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL1_none_one_hot_B4_v1\scaler.pkl
37,70,15,3,one_hot,none,0.088144683352881,0.0332739183871651,0.955556909383024,0.032986090297685,0.955556909383024,0.1203589779809099,0.0593721512129968,0.9205910761962176,0.0461266754426795,0.9205904438997722,0.1211921881404209,0.0595838809370873,0.9200176407003036,0.0464372222862942,0.9200176151257486,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL3_none_one_hot_B4_v1\DT70_MSS15_MSL3_none_one_hot_B4_v1.joblib,391.8957817554474,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL3_none_one_hot_B4_v1\scaler.pkl
38,70,15,5,one_hot,none,0.0916466568491573,0.0358588389647089,0.9519383614117736,0.0346677082037361,0.9519383614117736,0.1192920957387898,0.0582759372283367,0.9219132763383876,0.0461141345868595,0.9219130448418232,0.1198698665464969,0.0578196476284676,0.9221400318962292,0.0465840511189761,0.9221400318847928,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL5_none_one_hot_B4_v1\DT70_MSS15_MSL5_none_one_hot_B4_v1.joblib,352.9469904899597,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL5_none_one_hot_B4_v1\scaler.pkl
39,70,15,7,one_hot,none,0.0948998242755404,0.0382841226502623,0.94852041112717,0.0362656600954098,0.94852041112717,0.118869454189557,0.057801541964431,0.9223081186370268,0.0464127378028165,0.922308000047552,0.1194147139637374,0.0572227763928295,0.9227006342946776,0.0468246539534661,0.9227006316182892,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL7_none_one_hot_B4_v1\DT70_MSS15_MSL7_none_one_hot_B4_v1.joblib,368.87900137901306,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL7_none_one_hot_B4_v1\scaler.pkl
40,70,15,10,one_hot,none,0.1008537828269423,0.0425454105124174,0.9424606742051432,0.0394542773070578,0.9424606742051432,0.1194976836827558,0.0576642614993917,0.9219479515686624,0.0474226908342923,0.9219478486631714,0.1198080242343821,0.0572974097906127,0.922041924665941,0.0476415818470621,0.9220418426103136,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL10_none_one_hot_B4_v1\DT70_MSS15_MSL10_none_one_hot_B4_v1.joblib,386.8549976348877,E:\ML_Models_EXFOR\DT_B4\DT70_MSS15_MSL10_none_one_hot_B4_v1\scaler.pkl
41,80,2,1,one_hot,none,0.0265499075148785,0.011151394809546,0.985532859446462,0.0,0.985532859446462,0.134408126953989,0.0805651718374869,0.8960020595264976,0.0472363242534466,0.8960020590251375,0.134696264947279,0.079809848568469,0.8964077596234944,0.0471489337841899,0.8964075857328396,E:\ML_Models_EXFOR\DT_B4\DT80_MSS2_MSL1_none_one_hot_B4_v1\DT80_MSS2_MSL1_none_one_hot_B4_v1.joblib,373.6330099105835,E:\ML_Models_EXFOR\DT_B4\DT80_MSS2_MSL1_none_one_hot_B4_v1\scaler.pkl
46,80,5,1,one_hot,none,0.0524062027580367,0.0167900022214164,0.978057157586246,0.0140853230501338,0.978057157586246,0.1296668489135494,0.0737421166132833,0.9038011580799218,0.0462092292900244,0.9038009766981666,0.130475174704678,0.0739258794249629,0.9030586802964108,0.0463598274989722,0.903058651107941,E:\ML_Models_EXFOR\DT_B4\DT80_MSS5_MSL1_none_one_hot_B4_v1\DT80_MSS5_MSL1_none_one_hot_B4_v1.joblib,382.5309991836548,E:\ML_Models_EXFOR\DT_B4\DT80_MSS5_MSL1_none_one_hot_B4_v1\scaler.pkl
47,80,5,3,one_hot,none,0.077772539222129,0.0282276622470977,0.962549482049452,0.0267008087558491,0.962549482049452,0.1224734916270527,0.0626874899366895,0.9167965659760792,0.0456830966955831,0.9167948428008867,0.123158392436844,0.0626648868704274,0.9165157278648136,0.0458160057890805,0.9165155784043494,E:\ML_Models_EXFOR\DT_B4\DT80_MSS5_MSL3_none_one_hot_B4_v1\DT80_MSS5_MSL3_none_one_hot_B4_v1.joblib,378.0969996452332,E:\ML_Models_EXFOR\DT_B4\DT80_MSS5_MSL3_none_one_hot_B4_v1\scaler.pkl
51,80,10,1,one_hot,none,0.0703892114828411,0.0236073970496269,0.9688701529511148,0.0242334396863626,0.9688701529511148,0.1244588786192882,0.0670195731860704,0.9116527915223328,0.0455126261791453,0.911652760385842,0.1254453017201349,0.0675961407493948,0.9105327752707008,0.0457865621881822,0.9105326899728302,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL1_none_one_hot_B4_v1\DT80_MSS10_MSL1_none_one_hot_B4_v1.joblib,374.7129917144776,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL1_none_one_hot_B4_v1\scaler.pkl
52,80,10,3,one_hot,none,0.0825095839232951,0.030410368237907,0.9595364411234374,0.0297025957910213,0.9595364411234374,0.1212322750466955,0.0607930652857046,0.9190340033965322,0.0458020533859486,0.9190330348059934,0.1220867904992641,0.0610699438322447,0.9183761944931756,0.0461885596596704,0.9183760596214752,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL3_none_one_hot_B4_v1\DT80_MSS10_MSL3_none_one_hot_B4_v1.joblib,382.6470077037811,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL3_none_one_hot_B4_v1\scaler.pkl
53,80,10,5,one_hot,none,0.0884486127935557,0.0342357517706065,0.95421339219118,0.032708340988757,0.95421339219118,0.1194288901645637,0.0588173194469054,0.921395917465872,0.0457432842996219,0.9213957018942852,0.1198206334179042,0.0583492407371615,0.921639410337157,0.0461549573795787,0.9216394100673772,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL5_none_one_hot_B4_v1\DT80_MSS10_MSL5_none_one_hot_B4_v1.joblib,389.67500352859497,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL5_none_one_hot_B4_v1\scaler.pkl
54,80,10,7,one_hot,none,0.0945593771173571,0.0380996239249472,0.9487812082865754,0.0360692179502715,0.9487812082865754,0.118740746653842,0.057759616073238,0.9223770919539304,0.0462880552990117,0.9223769289761252,0.1193474629565896,0.0572807984458107,0.922645058576716,0.0467279627357033,0.9226450468605648,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL7_none_one_hot_B4_v1\DT80_MSS10_MSL7_none_one_hot_B4_v1.joblib,364.05100083351135,E:\ML_Models_EXFOR\DT_B4\DT80_MSS10_MSL7_none_one_hot_B4_v1\scaler.pkl
56,80,15,1,one_hot,none,0.0798415640472204,0.0281312590038997,0.9626821562286392,0.0293273867377567,0.9626821562286392,0.1222173770124834,0.063600164901296,0.9155500112038396,0.0456058095689793,0.9155499562304624,0.1232483806338454,0.0644067173034435,0.9142019650285764,0.045910004547515,0.914201904706219,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL1_none_one_hot_B4_v1\DT80_MSS15_MSL1_none_one_hot_B4_v1.joblib,378.4900026321411,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL1_none_one_hot_B4_v1\scaler.pkl
57,80,15,3,one_hot,none,0.0881040534152483,0.0332339930999671,0.9556126035838576,0.0329723499304821,0.9556126035838576,0.1203155603088854,0.0592937175490647,0.9206824834909544,0.0461192857969488,0.9206817918827972,0.1211714304317404,0.0595887004791036,0.9200056960713416,0.0464159360332602,0.920005666195139,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL3_none_one_hot_B4_v1\DT80_MSS15_MSL3_none_one_hot_B4_v1.joblib,364.4130170345306,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL3_none_one_hot_B4_v1\scaler.pkl
58,80,15,5,one_hot,none,0.091626903998774,0.0358391175155238,0.9519660637559092,0.0346602337272844,0.9519660637559092,0.119284042831023,0.0583170302517618,0.92187269008001,0.0461095146750637,0.9218724953832234,0.1198760340731459,0.0578415319129606,0.9221171730029548,0.0465681651334976,0.9221171729221656,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL5_none_one_hot_B4_v1\DT80_MSS15_MSL5_none_one_hot_B4_v1.joblib,386.8679738044739,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL5_none_one_hot_B4_v1\scaler.pkl
59,80,15,7,one_hot,none,0.0948781320589852,0.0382622377954856,0.9485513531075564,0.0362617599049399,0.9485513531075564,0.1188512276114677,0.0577488869128109,0.9223809583906168,0.0464139741389632,0.9223808500519782,0.1194130945769796,0.0572351683621153,0.9226899375684392,0.0468156291962074,0.9226899321701704,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL7_none_one_hot_B4_v1\DT80_MSS15_MSL7_none_one_hot_B4_v1.joblib,384.3360078334808,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL7_none_one_hot_B4_v1\scaler.pkl
60,80,15,10,one_hot,none,0.1008522031397789,0.0425441179945287,0.9424625228112352,0.0394524290275068,0.9424625228112352,0.1194939853969235,0.0576871032072113,0.9219233379768348,0.0474158327081667,0.9219232387720318,0.1198232977230255,0.0573146594699399,0.922015836596264,0.0476400768297901,0.922015752616238,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL10_none_one_hot_B4_v1\DT80_MSS15_MSL10_none_one_hot_B4_v1.joblib,361.218692779541,E:\ML_Models_EXFOR\DT_B4\DT80_MSS15_MSL10_none_one_hot_B4_v1\scaler.pkl
61,90,2,1,one_hot,none,0.0264054721841988,0.0110692329992332,0.9856409817284484,0.0,0.9856409817284484,0.1344850952431854,0.0808164754152128,0.8957310010166721,0.0471717813647494,0.8957309965080134,0.1347159075795001,0.0800399178482409,0.8961352217545892,0.0471101718058515,0.8961349741899076,E:\ML_Models_EXFOR\DT_B4\DT90_MSS2_MSL1_none_one_hot_B4_v1\DT90_MSS2_MSL1_none_one_hot_B4_v1.joblib,399.5310010910034,E:\ML_Models_EXFOR\DT_B4\DT90_MSS2_MSL1_none_one_hot_B4_v1\scaler.pkl
66,90,5,1,one_hot,none,0.0522833166062975,0.0167169831131744,0.9781546708785084,0.0140615170981229,0.9781546708785084,0.1296505978478345,0.0737246071214985,0.9037972242110148,0.0461726540968337,0.903797085066955,0.1304160727436936,0.0739097996720886,0.9030691482566512,0.046344364816587,0.903069106277212,E:\ML_Models_EXFOR\DT_B4\DT90_MSS5_MSL1_none_one_hot_B4_v1\DT90_MSS5_MSL1_none_one_hot_B4_v1.joblib,372.3820035457611,E:\ML_Models_EXFOR\DT_B4\DT90_MSS5_MSL1_none_one_hot_B4_v1\scaler.pkl
67,90,5,3,one_hot,none,0.0777521065699407,0.0282108564458425,0.962572613339164,0.0266892038390023,0.962572613339164,0.1224554791718879,0.0626663718464331,0.9168239288188572,0.0456498877337101,0.916822151602556,0.1231594965884129,0.062670039932574,0.9165114045595436,0.0457981879305752,0.9165112371362986,E:\ML_Models_EXFOR\DT_B4\DT90_MSS5_MSL3_none_one_hot_B4_v1\DT90_MSS5_MSL3_none_one_hot_B4_v1.joblib,369.9021756649017,E:\ML_Models_EXFOR\DT_B4\DT90_MSS5_MSL3_none_one_hot_B4_v1\scaler.pkl
71,90,10,1,one_hot,none,0.0702866599307249,0.02354476659649,0.9689553043777528,0.0242022524434343,0.9689553043777528,0.1244234456854333,0.0669714951756556,0.9117248945143877,0.0454843007845598,0.9117248626570552,0.1254209270825892,0.067593942867004,0.9105209779708764,0.0457588101426847,0.9105208963917462,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL1_none_one_hot_B4_v1\DT90_MSS10_MSL1_none_one_hot_B4_v1.joblib,357.9471173286438,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL1_none_one_hot_B4_v1\scaler.pkl
72,90,10,3,one_hot,none,0.0824905500758131,0.030394833689106,0.9595579470886766,0.0296917154014821,0.9595579470886766,0.1212574272824693,0.0608024729260141,0.9190224139932716,0.0457905373966125,0.9190214679546496,0.122086333464768,0.061071183826428,0.9183775193930528,0.0461756528382273,0.9183773796718512,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL3_none_one_hot_B4_v1\DT90_MSS10_MSL3_none_one_hot_B4_v1.joblib,384.37400460243225,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL3_none_one_hot_B4_v1\scaler.pkl
73,90,10,5,one_hot,none,0.088446893824505,0.0342345551572984,0.9542150658032906,0.0327065233897335,0.9542150658032906,0.1194578447465041,0.0589079579361098,0.9212773314839792,0.0457445836300445,0.9212771288197048,0.1198143132519831,0.0583438656068149,0.9216396842974072,0.0461469815445966,0.9216396837981546,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL5_none_one_hot_B4_v1\DT90_MSS10_MSL5_none_one_hot_B4_v1.joblib,379.7929997444153,E:\ML_Models_EXFOR\DT_B4\DT90_MSS10_MSL5_none_one_hot_B4_v1\scaler.pkl
74,82,10,7,one_hot,none,0.0945592724258826,0.0380995399032877,0.948781327025459,0.0360688404544507,0.948781327025459,0.1187617954362538,0.0577770032956477,0.9223608894848744,0.0462860940264531,0.922360742560792,0.1193196715229757,0.0572148848122073,0.9227315463122698,0.0467260444646055,0.9227315347627612,E:\ML_Models_EXFOR\DT_B4\DT82_MSS10_MSL7_none_one_hot_B4_v1\DT82_MSS10_MSL7_none_one_hot_B4_v1.joblib,347.3220088481903,E:\ML_Models_EXFOR\DT_B4\DT82_MSS10_MSL7_none_one_hot_B4_v1\scaler.pkl
76,90,15,1,one_hot,none,0.0797519945171604,0.028076711838535,0.9627572112898952,0.0292944032011226,0.9627572112898952,0.1221575433166326,0.0633678347008022,0.9158247624460332,0.045572877734678,0.9158246999504324,0.1232458409918117,0.0643359529065723,0.9142931682758496,0.0458863013063745,0.9142930932155996,E:\ML_Models_EXFOR\DT_B4\DT90_MSS15_MSL1_none_one_hot_B4_v1\DT90_MSS15_MSL1_none_one_hot_B4_v1.joblib,382.8710043430328,E:\ML_Models_EXFOR\DT_B4\DT90_MSS15_MSL1_none_one_hot_B4_v1\scaler.pkl
77,90,15,3,one_hot,none,0.0880889925020958,0.0332216018854167,0.9556298876316276,0.0329629602980246,0.9556298876316276,0.1203373033290437,0.0593375761867639,0.9206279096212996,0.0461084590697849,0.920627228180652,0.1211783362002511,0.0595942553288031,0.9200046400542712,0.0464074921337819,0.9200046195129848,E:\ML_Models_EXFOR\DT_B4\DT90_MSS15_MSL3_none_one_hot_B4_v1\DT90_MSS15_MSL3_none_one_hot_B4_v1.joblib,378.7080085277557,E:\ML_Models_EXFOR\DT_B4\DT90_MSS15_MSL3_none_one_hot_B4_v1\scaler.pkl
