id,max_depth,mss,msl,train_mae,train_mse,train_evs,train_mae_m,train_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time
120,220,2,1,0.025828183943530772,0.010818774042850065,0.9859774875324206,0.0,0.9859774875324206,0.13537922166563562,0.08170807190318921,0.8937538476889662,0.04745064858011999,0.8937529905235013,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss2_msl1.joblib,38.52974343299866
121,220,5,1,0.0518771002294892,0.016563129968367167,0.9783710321090956,0.014007379333170533,0.9783710321090956,0.13049933974169384,0.07504858023007299,0.9014889411049906,0.046541794245742896,0.9014887872870664,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss5_msl1.joblib,36.3863685131073
122,146,5,3,0.07773279692422846,0.028254178279481186,0.9625322625024182,0.026598633717754117,0.9625322625024182,0.12281164934763454,0.06313597278863019,0.9156098517883452,0.04590283228274927,0.9156096063046371,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss5_msl3.joblib,35.405696868896484
123,220,10,1,0.0699500415929845,0.023546526578470197,0.9689687796071986,0.024072913273545833,0.9689687796071986,0.12514052962227826,0.06827378891741091,0.9094381858948276,0.0457109176005438,0.9094379516713045,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss10_msl1.joblib,35.89078164100647
124,146,10,3,0.08248766740534709,0.030475781666209702,0.9594667911501397,0.02958504605705306,0.9594667911501397,0.12171054848686448,0.06161327326510314,0.9173512861627973,0.0460758128695824,0.9173512207776672,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss10_msl3.joblib,35.19966197013855
125,107,10,5,0.08834014299032274,0.03412345024296578,0.9543940869859877,0.03258982748259398,0.9543940869859877,0.11969938609428464,0.058976542676324,0.9204983734384516,0.04618608749493447,0.9204983157587668,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss10_msl5.joblib,35.839272260665894
126,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11924194052125534,0.05815804588521398,0.9211795673446376,0.04668765377682038,0.9211795172559977,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss10_msl7.joblib,35.54822254180908
127,220,15,1,0.07946310824829131,0.02807824697015781,0.9627742490440692,0.029152642057009848,0.9627742490440692,0.1229682339344127,0.06468048866678114,0.9136283663156949,0.045954627716617846,0.9136281353028887,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss15_msl1.joblib,45.768012046813965
128,145,15,3,0.08806790006459594,0.033268976210119004,0.9555868095501514,0.03290651720088422,0.9555868095501514,0.1208799663854601,0.059934031119112316,0.9192777526213837,0.04646461534544111,0.9192777276660503,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss15_msl3.joblib,36.07131361961365
129,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.1196003620300245,0.058319300680853906,0.9211789491389987,0.04671281844154285,0.9211789198875945,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss15_msl5.joblib,35.917786598205566
130,79,15,7,0.09475267560536627,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11931703950650217,0.05818535650251079,0.9211287153502086,0.046761305557607824,0.9211286790671754,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss15_msl7.joblib,35.85677742958069
131,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11994529314535834,0.05833482611257806,0.9204155356749257,0.04765877618764591,0.9204154256252067,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md220_mss15_msl10.joblib,35.43970203399658
132,240,2,1,0.025817540135636627,0.010815199523244029,0.9859821855112221,0.0,0.9859821855112221,0.13537742820140294,0.08170668837960286,0.8937671944323937,0.04744710162932986,0.8937663528432966,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss2_msl1.joblib,39.345386266708374
133,240,5,1,0.05186919392051175,0.016560419559705313,0.9783746480375123,0.014005750249412197,0.9783746480375123,0.130498396272494,0.075055413958766,0.9014900545772044,0.04653429790429575,0.9014899174561181,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss5_msl1.joblib,36.92196273803711
134,146,5,3,0.07773279692422846,0.028254178279481186,0.9625322625024182,0.026598633717754006,0.9625322625024182,0.12282879655325715,0.06316822454674133,0.9155710993602703,0.04590469568711508,0.9155708462636815,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss5_msl3.joblib,35.226665019989014
135,240,10,1,0.06994311691677448,0.023544153980310983,0.968972003396511,0.024071131125438572,0.968972003396511,0.1251268297425907,0.06825249036203594,0.9094642311628418,0.0457083680137389,0.9094640039749765,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss10_msl1.joblib,35.825772523880005
136,146,10,3,0.08248766740534709,0.030475781666209702,0.9594667911501397,0.02958504605705306,0.9594667911501397,0.1217192638876641,0.061626659910741455,0.9173302899091268,0.04607661135260244,0.9173302230347508,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss10_msl3.joblib,35.76226043701172
137,107,10,5,0.08834014299032274,0.03412345024296577,0.9543940869859877,0.03258982748259395,0.9543940869859877,0.11970747863267306,0.05898407216703383,0.9204895497743562,0.04618727516168614,0.920489491529305,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss10_msl5.joblib,35.79226517677307
138,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11924328975414408,0.05816234861578281,0.9211740054466996,0.046685993987342744,0.9211739548239499,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss10_msl7.joblib,36.00980281829834
139,240,15,1,0.07945708977538234,0.028076319813148568,0.9627768991470922,0.029150594737514635,0.9627768991470922,0.12295534959805542,0.0646261632546012,0.9137078995407254,0.04595514637627478,0.9137076437347392,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss15_msl1.joblib,35.896782636642456
140,145,15,3,0.08806790006459594,0.033268976210119004,0.9555868095501514,0.03290651720088417,0.9555868095501514,0.12087838801027147,0.059936685461856536,0.9192758886998239,0.04646346978849092,0.9192758678177928,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss15_msl3.joblib,35.94579195976257
141,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.11959853936195285,0.05830679083369468,0.9211990477081473,0.04671418496249624,0.9211990211257646,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss15_msl5.joblib,35.45320534706116
142,79,15,7,0.09475267560536628,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11930789643359452,0.05815941433617605,0.9211618133194968,0.04676132105974107,0.9211617841927526,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss15_msl7.joblib,35.15815353393555
143,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11994931774515911,0.0583447248189607,0.9204032972212519,0.04765823985342221,0.9204031875964873,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md240_mss15_msl10.joblib,34.82909607887268
144,260,2,1,0.025807337058809086,0.010811778604672716,0.9859866815719471,0.0,0.985986681571947,0.13542940519738886,0.082187159628847,0.8932250812498522,0.04745633368870106,0.8932241651677758,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss2_msl1.joblib,38.651268005371094
145,260,5,1,0.05186140319758985,0.01655778971572023,0.978378156460953,0.014004531907589213,0.978378156460953,0.1304896535644951,0.07502994311521252,0.9015335757248872,0.046532676441221055,0.9015334240067385,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss5_msl1.joblib,37.84112310409546
146,146,5,3,0.07773279383718801,0.028254178251704818,0.9625322625406325,0.026598633717754006,0.9625322625406325,0.12282859871412097,0.06316399995514335,0.9155799673780008,0.04590603542331295,0.9155797273551132,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss5_msl3.joblib,36.35583734512329
147,260,10,1,0.06993642169217067,0.023541905544972624,0.9689750584598571,0.02406918955650708,0.9689750584598571,0.1251535066495405,0.06831608482256127,0.9093837745730633,0.045709339725581444,0.9093835415607259,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss10_msl1.joblib,36.030808210372925
148,146,10,3,0.08248766740534709,0.030475781666209702,0.9594667911501397,0.02958504605705306,0.9594667911501397,0.12171151449549535,0.0616118503563612,0.9173532150436412,0.04607626202571746,0.9173531497276448,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss10_msl3.joblib,35.77026176452637
149,107,10,5,0.08834014299032274,0.03412345024296577,0.9543940869859877,0.03258982748259395,0.9543940869859877,0.1197024011152136,0.05898518685155949,0.9204891375402661,0.04618608749493447,0.9204890835137197,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss10_msl5.joblib,35.105146169662476
150,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11924953679450373,0.05816980261978634,0.9211662716455568,0.046685993987342744,0.9211662207113629,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss10_msl7.joblib,35.03063154220581
151,260,15,1,0.07945051508200351,0.028074116034225573,0.9627799296262762,0.029148679880163342,0.9627799296262762,0.12297441228926902,0.06465844522919867,0.9136645835582818,0.0459507147994902,0.913664325262807,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss15_msl1.joblib,35.835272550582886
152,145,15,3,0.08806790006459594,0.033268976210119004,0.9555868095501514,0.03290651720088417,0.9555868095501514,0.12088736688952743,0.059951267662897725,0.9192559696710474,0.0464623457900224,0.9192559434269006,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss15_msl3.joblib,35.38819646835327
153,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.119600527767555,0.05831757058107169,0.9211864999861481,0.04671196170678826,0.9211864753907136,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss15_msl5.joblib,35.074138879776
154,79,15,7,0.09475267560536628,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11931447528739839,0.05817890104876296,0.9211339092608144,0.04676132105974107,0.9211338723252421,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss15_msl7.joblib,36.17583107948303
155,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11995258020719939,0.05834936451204553,0.9203973278388183,0.047662169937774515,0.9203972152687198,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md260_mss15_msl10.joblib,35.23766732215881
156,280,2,1,0.025794546492940062,0.010807478707736868,0.985992332803881,0.0,0.985992332803881,0.13538400990043348,0.08172419689655912,0.8937351925843545,0.04745229017581032,0.8937343761775138,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss2_msl1.joblib,38.80629229545593
157,280,5,1,0.051851591174141114,0.016554097079897828,0.978383082693532,0.014002604445395098,0.978383082693532,0.1305095561017422,0.07507799658802781,0.9014713669729917,0.04653570763234871,0.9014712106818888,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss5_msl1.joblib,37.752607107162476
158,146,5,3,0.07773280479869156,0.028254179456807506,0.9625322608826747,0.026598633717754006,0.9625322608826747,0.12282445583697403,0.06316090726995074,0.9155807269646798,0.045903619726549216,0.9155804793081935,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss5_msl3.joblib,36.28034949302673
159,280,10,1,0.06993001139785081,0.02353986324988188,0.9689778334142827,0.024067483266684273,0.9689778334142827,0.12513049782985722,0.06825263901909846,0.9094607599728706,0.045706906915473855,0.9094605306415497,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss10_msl1.joblib,36.786938190460205
160,146,10,3,0.08248766481391838,0.030475781640163194,0.959466791186186,0.029585046057053116,0.959466791186186,0.12171157577137844,0.06161073610749089,0.9173565678967746,0.04607701203725678,0.9173565051763529,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss10_msl3.joblib,36.18783521652222
161,107,10,5,0.08834014299032274,0.03412345024296578,0.9543940869859877,0.03258982748259395,0.9543940869859877,0.11969141956694551,0.05896505788798438,0.9205111519398882,0.046185347655957054,0.9205110981274849,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss10_msl5.joblib,37.024980783462524
162,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11924205163609927,0.05816065408276244,0.9211763992869096,0.046686819406135394,0.9211763493317182,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss10_msl7.joblib,35.68074560165405
163,280,15,1,0.0794448446781002,0.028072194117372336,0.9627825724944418,0.02914688674279864,0.9627825724944418,0.12297211640737252,0.06466362670009675,0.9136631333678024,0.0459507147994902,0.9136628787618218,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl1.joblib,35.794763803482056
164,145,15,3,0.08806790314212105,0.03326897623789648,0.9555868095114223,0.03290651720088417,0.9555868095114223,0.12088151989515059,0.05994254342018123,0.9192666874140104,0.0464623457900224,0.9192666600290955,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl3.joblib,36.283350706100464
165,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.11960002197740124,0.058317648042430885,0.9211814461551844,0.046713078399483354,0.9211814178316832,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl5.joblib,35.3816921710968
166,79,15,7,0.09475267560536628,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11932192180389363,0.05819134493936965,0.9211213741683999,0.04676270721613307,0.9211213374305817,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl7.joblib,36.0998170375824
167,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11995154871243607,0.058346412991768244,0.9204026662061976,0.04765877618764591,0.92040255296918,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl10.joblib,35.879780530929565
168,300,2,1,0.025790564227686223,0.010806153100656113,0.9859940749987655,0.0,0.9859940749987655,0.13538056183806732,0.08169549320874006,0.8937634368174454,0.047451877568779166,0.8937625334835213,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss2_msl1.joblib,39.61743450164795
169,300,5,1,0.051848865767330936,0.016553543222294086,0.9783838215739343,0.014002168188956166,0.9783838215739343,0.13051043854963648,0.0750539177132346,0.9014891766585106,0.04653451371217415,0.901489014864933,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss5_msl1.joblib,37.35803961753845
170,146,5,3,0.07773279692422846,0.028254178279481193,0.9625322625024182,0.026598633717754006,0.9625322625024182,0.12282200272228275,0.06315058341653507,0.915592395019238,0.045903876250043885,0.9155921533611633,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss5_msl3.joblib,37.09599208831787
171,300,10,1,0.0699275640032297,0.023539046763278237,0.9689789428056672,0.024066853095669558,0.9689789428056672,0.1251379894897572,0.06826347846097044,0.909448913997343,0.045707579678184285,0.9094486831408359,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl1.joblib,36.258846282958984
172,146,10,3,0.08248766740534709,0.03047578166620971,0.9594667911501397,0.02958504605705306,0.9594667911501397,0.1217084908640741,0.061600571740028615,0.9173651615458925,0.04607606182571411,0.9173650851142757,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl3.joblib,36.36236524581909
173,107,10,5,0.08834014299032274,0.034123450242965786,0.9543940869859876,0.03258982748259395,0.9543940869859876,0.119719393844548,0.05900769928821998,0.9204601306870852,0.0461870042222714,0.9204600703520985,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl5.joblib,36.293351888656616
174,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11925199331992943,0.058171369294148276,0.9211630076626351,0.046686302170806715,0.9211629555374119,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl7.joblib,35.68024516105652
175,300,15,1,0.07944285359776898,0.028071529461425784,0.9627834864736369,0.029146330424993983,0.9627834864736369,0.12297325522506755,0.06466810491287414,0.9136515378693233,0.045952170734479436,0.913651295504728,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl1.joblib,36.922961711883545
176,145,15,3,0.08806790314212105,0.03326897623789649,0.9555868095114222,0.032906517200884056,0.9555868095114222,0.12087645226763606,0.05993529469012719,0.9192753099789746,0.04646480556327509,0.9192752863468844,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl3.joblib,36.38586735725403
177,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.11960149616073573,0.05832095401768034,0.9211773430120752,0.04671343609975476,0.9211773175307019,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl5.joblib,35.734755516052246
178,79,15,7,0.09475267560536628,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11931693392080688,0.05818299329030521,0.9211299783405048,0.04676270721613307,0.9211299432747609,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl7.joblib,36.422374963760376
179,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11994883046292401,0.0583461458655185,0.9204028562496223,0.047658776187646135,0.9204027478350255,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl10.joblib,34.62305974960327
